age,duration,campaign,job,marital,education,default,housing,loan,contact,month,day_of_week,poutcome,y
55,220,5,0,1,6,0,1,0,1,5,2,1,0
55,90,3,7,1,3,0,0,1,1,6,0,1,0
55,96,1,5,1,3,0,1,0,0,8,4,1,1
45,316,2,8,2,6,0,1,0,0,8,4,0,0
31,179,1,0,1,6,0,1,0,0,6,3,1,0
30,62,4,0,0,3,0,1,0,1,6,4,0,0
41,360,2,0,2,3,0,1,0,0,6,2,1,0
41,550,1,4,1,6,0,1,0,0,1,2,1,0
41,234,1,1,1,0,0,1,0,0,6,3,0,0
26,95,2,1,2,1,0,1,0,0,6,2,1,0
33,127,2,10,2,6,0,1,0,1,6,3,1,0
37,442,1,0,0,6,0,1,0,0,6,1,1,1
41,188,4,0,0,6,0,1,0,0,1,4,1,0
35,435,1,4,1,6,0,1,1,0,0,2,1,1
28,315,3,0,2,6,0,1,0,1,6,0,1,0
41,118,1,9,2,6,0,1,0,0,4,3,0,0
38,70,3,0,1,6,0,1,0,1,4,4,1,0
55,281,1,1,1,0,0,1,0,1,6,0,1,0
55,100,5,1,0,5,0,0,0,1,6,2,1,0
33,126,1,4,1,6,0,1,0,0,1,3,1,0
48,145,4,9,1,5,0,0,0,1,6,2,1,0
48,436,1,7,1,0,0,1,0,0,1,3,1,0
50,93,1,6,1,2,0,1,0,0,1,2,1,0
36,208,1,9,2,3,0,1,0,0,6,2,0,0
33,550,3,6,2,6,0,0,0,1,6,3,1,0
35,36,5,1,1,1,0,0,0,1,4,2,1,0
55,331,1,5,1,6,0,0,0,0,1,3,1,0
39,46,1,7,0,3,0,1,0,0,7,3,1,0
45,550,3,1,1,6,0,1,0,0,0,0,0,0
51,289,1,1,1,2,0,0,0,1,6,1,1,0
33,77,2,2,1,6,0,1,1,1,4,4,1,0
37,51,5,0,0,3,0,0,0,1,6,2,1,0
36,148,5,0,2,6,0,1,0,0,3,2,1,0
35,234,2,9,2,5,0,1,0,0,1,2,1,0
54,56,1,9,1,6,0,1,0,0,7,1,1,0
36,141,1,1,2,1,0,0,0,0,6,3,0,0
48,375,1,0,1,0,0,0,0,1,6,3,1,0
55,550,1,1,1,0,0,1,1,1,6,4,1,0
54,123,5,9,1,6,0,0,1,1,6,1,1,0
38,460,4,0,1,6,0,0,0,1,4,0,1,1
55,317,1,9,1,0,0,0,0,1,4,1,1,0
46,36,3,9,1,5,0,0,0,1,6,1,1,0
49,44,1,4,1,6,0,1,0,0,0,2,1,0
42,154,1,2,1,6,0,1,0,1,6,3,1,0
45,48,3,1,1,2,0,1,0,1,6,1,1,0
26,209,1,8,2,3,0,1,0,1,8,1,1,0
33,190,3,1,1,2,0,0,1,0,6,4,1,0
35,417,1,4,1,3,0,1,0,0,7,3,1,0
50,204,1,1,1,0,0,1,0,0,1,3,1,0
44,90,4,1,1,5,0,0,0,0,1,0,1,0
33,550,2,9,1,5,0,0,0,0,1,3,1,0
37,158,1,4,2,6,0,1,0,0,3,4,1,0
26,342,2,6,2,6,0,0,1,0,3,2,1,1
55,550,1,5,1,5,0,0,0,0,0,2,1,1
41,208,2,1,1,2,0,1,0,1,6,0,1,0
55,72,3,7,0,3,0,1,0,1,6,4,1,0
32,100,2,1,1,5,0,1,0,1,6,1,1,0
33,111,1,9,2,3,0,1,0,0,1,1,1,0
48,142,2,9,2,5,0,1,0,0,6,4,1,0
37,95,1,1,1,1,0,1,0,1,3,2,1,0
33,162,5,9,1,6,0,1,0,0,3,4,1,0
34,110,2,0,2,6,0,0,0,0,7,1,1,0
34,212,2,0,2,6,0,0,0,0,3,4,1,0
32,550,2,7,1,3,0,1,0,1,4,4,1,0
48,173,5,1,1,2,0,1,0,1,6,4,1,0
38,60,2,1,0,0,0,0,0,0,7,2,1,0
50,550,4,3,2,6,0,0,0,1,4,1,1,1
30,550,2,0,2,6,0,1,1,1,0,2,1,1
49,150,1,0,0,6,0,0,0,0,1,4,1,0
27,168,3,7,2,3,0,1,0,0,3,3,1,0
45,167,2,1,1,2,0,1,0,1,4,1,1,0
44,259,1,2,1,5,0,0,0,1,6,1,1,0
29,149,1,0,2,3,0,1,0,0,6,4,0,0
33,325,2,0,0,6,0,0,0,1,6,4,1,0
32,361,1,7,2,1,0,0,0,1,6,0,1,0
32,106,1,4,1,6,0,1,0,0,1,2,1,0
32,550,2,0,2,6,0,1,0,0,1,2,1,0
37,110,5,8,1,6,0,1,0,0,3,1,1,0
33,75,1,1,1,1,0,0,0,1,6,4,1,0
45,36,1,0,1,1,0,1,1,1,6,3,1,0
38,119,3,9,1,5,0,1,0,0,1,0,1,0
43,178,4,7,2,6,0,1,0,0,0,1,1,0
55,133,5,5,1,3,0,0,0,1,3,0,1,0
42,149,1,7,1,5,0,1,0,1,6,0,1,0
26,273,2,7,2,3,0,0,0,1,3,4,1,0
32,162,1,1,1,2,0,1,0,1,6,4,1,0
31,73,1,7,0,3,0,1,0,0,3,0,1,0
46,292,2,7,0,5,0,1,0,1,4,4,1,0
45,177,1,0,1,6,0,1,0,0,1,1,1,0
55,550,2,1,1,2,0,0,0,1,6,2,1,0
33,99,1,1,1,2,0,1,1,0,6,0,1,0
30,200,1,8,2,6,0,0,0,0,0,2,1,0
32,446,1,1,1,5,0,1,0,1,4,0,1,0
49,188,5,1,1,0,0,0,0,1,4,3,1,0
55,436,1,1,1,2,0,1,0,0,1,1,1,0
32,42,2,9,2,6,0,1,0,0,3,0,1,0
30,309,1,0,2,6,0,0,1,0,1,1,1,0
54,550,1,5,1,2,0,0,1,1,6,1,1,0
37,426,3,0,1,6,0,0,0,0,1,4,1,0
55,39,4,5,1,1,0,1,0,0,1,4,1,0
48,62,2,0,0,3,0,0,0,1,6,3,1,0
42,78,5,0,1,6,0,1,0,0,1,4,1,0
31,487,1,9,1,5,0,0,1,0,3,2,1,1
33,82,3,0,1,6,0,1,0,0,6,1,1,0
34,550,3,4,1,3,0,1,0,0,3,3,1,1
37,117,3,1,2,3,0,0,0,1,4,3,1,0
31,221,3,0,2,2,0,0,0,0,3,1,1,0
55,158,1,7,0,1,0,1,0,0,6,3,0,0
46,53,2,9,0,5,0,0,0,1,4,4,1,0
35,130,1,1,0,2,0,1,0,0,3,3,1,0
50,36,5,1,1,0,0,0,0,1,6,2,1,0
42,230,2,9,2,6,0,0,0,1,6,1,1,0
29,65,3,1,1,1,0,0,0,0,6,2,1,0
46,148,5,0,1,3,0,1,1,1,4,4,1,0
26,95,1,0,1,3,0,0,0,0,3,4,1,0
40,209,1,7,1,1,0,0,0,0,3,1,1,0
46,109,1,0,1,3,0,1,0,0,6,4,1,0
28,550,3,9,2,5,0,1,0,0,3,1,1,1
29,54,5,9,2,3,0,0,0,0,3,2,1,0
55,430,2,5,1,6,0,0,0,0,1,1,1,0
35,134,2,1,2,2,0,1,0,0,6,0,1,0
27,550,1,0,2,6,0,1,0,0,6,0,0,0
40,217,1,9,1,5,0,1,0,1,4,1,1,0
46,201,5,4,0,0,0,0,0,1,3,4,1,0
38,177,3,0,1,6,0,0,0,0,1,2,1,0
26,497,5,1,1,2,0,1,0,0,3,4,1,0
49,383,1,7,1,1,0,0,1,0,0,0,1,0
28,207,1,6,2,5,0,1,0,0,4,2,1,0
33,550,3,4,2,6,0,0,0,0,7,2,1,1
29,139,1,8,2,3,0,0,1,0,6,3,0,0
43,254,1,1,1,2,0,0,0,0,6,0,1,0
43,466,1,7,0,3,0,0,0,0,7,4,1,0
46,222,1,1,1,2,0,0,0,1,4,3,1,0
42,228,2,9,0,3,0,1,0,0,6,4,0,0
26,550,1,0,1,3,0,0,1,1,4,1,1,0
32,469,2,1,1,0,0,1,0,1,6,0,1,0
44,75,4,1,1,0,0,1,0,0,3,3,1,0
26,352,1,4,2,6,0,0,1,0,3,4,1,0
39,125,1,0,2,3,0,1,0,0,1,2,1,0
33,550,1,7,2,3,0,1,0,1,6,2,1,0
30,122,2,1,2,0,0,1,0,0,3,3,1,0
36,159,5,1,1,2,0,0,0,1,4,3,1,0
46,232,1,0,1,0,0,0,0,1,6,0,1,0
33,109,1,7,0,3,0,1,0,1,6,2,1,0
43,550,1,6,1,2,0,0,0,1,6,3,1,0
41,242,5,1,0,6,0,1,0,0,3,3,1,0
34,59,5,0,1,3,0,0,0,0,3,0,1,0
32,272,2,7,2,3,0,1,0,1,3,4,1,0
26,83,4,0,2,2,0,1,0,0,3,2,1,0
33,196,1,0,1,6,0,0,1,0,1,2,1,0
51,174,1,1,1,0,0,1,0,0,1,0,1,0
36,273,2,2,1,2,0,1,0,0,0,0,0,0
36,506,2,0,1,6,0,1,0,0,0,1,1,0
32,48,1,0,1,3,0,1,0,1,8,4,1,0
38,550,2,7,1,3,0,0,0,0,3,2,1,1
28,125,1,1,0,2,0,1,1,0,3,1,1,0
38,262,2,2,1,5,0,1,1,0,4,3,0,0
55,61,1,5,1,3,0,1,0,0,4,3,0,0
55,550,1,9,1,5,0,0,0,0,7,3,1,0
54,150,2,1,1,2,0,1,0,0,3,2,1,0
51,60,2,4,1,6,0,0,0,0,3,1,1,0
36,184,2,1,1,2,0,1,0,0,6,4,0,0
35,270,2,4,0,6,0,1,1,0,4,3,2,0
33,172,1,7,1,3,0,1,1,0,3,4,1,0
37,131,2,1,2,3,0,1,1,1,6,4,1,0
26,134,1,7,2,3,0,0,1,1,6,0,1,0
46,39,1,0,1,3,0,1,0,0,6,0,0,0
40,550,1,10,1,5,0,1,0,0,6,2,1,0
31,304,2,0,2,3,0,1,0,0,3,2,1,0
26,297,1,8,2,3,0,1,0,0,6,4,1,0
29,283,1,0,2,3,0,0,0,1,4,4,1,0
39,108,1,0,2,3,0,0,0,1,3,2,1,0
31,53,5,0,0,6,0,0,0,1,6,1,1,0
40,74,5,7,1,3,0,0,0,0,6,3,0,0
41,143,1,6,1,3,0,1,0,1,4,4,1,0
44,550,3,7,1,3,0,0,0,0,7,4,0,0
27,64,3,8,2,3,0,0,0,0,3,2,1,0
35,146,1,4,1,6,0,0,0,0,7,1,1,0
41,49,1,4,1,6,0,1,0,0,7,1,1,0
27,282,1,0,2,6,0,1,0,0,3,3,1,0
55,180,1,9,1,2,0,0,0,0,6,1,1,0
55,100,1,0,2,6,0,0,0,1,4,2,1,0
29,130,2,0,2,3,0,1,0,0,3,0,1,0
31,550,5,7,1,3,0,0,0,1,6,4,1,0
55,139,5,3,0,6,0,0,0,0,3,2,1,0
31,99,3,1,2,5,0,0,0,1,6,2,1,0
31,440,1,1,2,3,0,1,1,1,4,3,1,0
26,550,1,7,2,6,0,1,0,0,6,2,0,0
38,550,2,0,1,6,0,1,0,0,1,3,1,0
38,128,2,1,0,2,0,0,0,0,3,0,1,0
35,550,1,9,1,5,0,0,0,1,6,4,1,0
53,243,2,1,1,3,0,1,1,0,3,1,1,0
31,50,3,9,1,6,0,1,0,0,6,1,0,0
55,61,4,1,1,0,0,1,0,0,3,4,1,0
32,550,3,0,2,6,0,1,0,0,6,3,1,0
40,36,5,1,2,6,0,1,0,1,4,0,1,0
42,204,1,4,1,3,0,0,0,0,3,2,1,0
33,168,5,2,1,1,0,1,0,0,3,0,1,0
55,550,3,5,1,6,0,0,0,0,1,3,0,1
48,247,1,9,1,6,0,1,0,0,1,3,1,0
30,207,1,3,1,3,0,1,0,1,6,4,1,0
36,232,4,9,1,6,0,1,1,1,6,3,1,0
29,523,2,0,1,3,0,0,0,0,7,2,1,0
40,140,5,1,1,0,0,1,0,1,6,4,1,0
33,147,1,3,1,2,0,1,0,0,1,0,1,0
38,186,2,1,1,2,0,1,1,0,7,0,1,0
41,142,4,0,1,6,0,1,1,1,4,2,1,0
52,228,1,6,1,0,0,1,0,1,6,2,1,0
33,265,2,6,2,6,0,1,0,0,5,1,1,1
55,126,1,5,1,6,0,0,0,0,1,2,0,0
26,99,4,9,1,5,0,1,0,0,6,2,1,0
31,106,1,0,1,6,0,0,0,0,3,0,1,0
37,298,2,2,0,3,0,0,0,0,7,4,1,0
43,550,2,0,2,6,0,1,0,0,1,3,1,1
37,256,4,4,0,6,0,1,0,0,7,2,1,0
34,192,3,1,1,2,0,0,0,0,6,3,1,0
37,263,2,4,1,6,0,1,0,0,1,3,1,0
44,37,2,6,0,5,0,0,0,0,7,0,1,0
27,66,1,1,1,0,0,1,0,0,3,3,1,0
33,51,5,9,1,5,0,1,0,0,7,2,1,0
41,254,2,0,1,3,0,0,0,1,6,4,1,0
37,144,1,10,2,2,0,1,0,1,4,1,1,0
26,550,1,0,2,3,0,1,0,1,6,2,1,0
39,301,1,0,0,3,0,0,1,0,6,0,0,0
27,223,2,9,2,6,0,0,0,0,8,4,1,0
51,159,1,1,1,2,0,1,0,1,4,1,1,0
28,550,1,4,1,6,0,1,0,1,4,4,1,1
35,550,1,0,1,3,0,1,0,0,3,0,1,1
33,516,1,0,2,3,0,1,0,0,3,0,1,1
51,398,2,7,0,3,0,0,0,0,6,3,0,0
35,90,1,1,1,2,0,0,0,0,3,0,1,0
33,101,2,7,2,1,0,1,0,1,6,4,1,0
31,144,1,9,2,6,0,1,0,0,1,1,1,0
55,130,3,5,1,0,0,0,0,0,7,3,1,0
55,125,2,5,0,0,0,1,1,0,0,1,1,1
55,36,3,0,1,3,0,1,0,1,4,0,1,0
49,109,1,1,1,0,0,1,0,1,6,2,1,0
34,277,2,9,2,5,0,1,0,0,6,2,1,0
31,139,2,0,1,3,0,1,0,0,0,0,1,0
34,138,2,0,1,6,0,0,0,0,6,4,1,0
43,335,1,1,1,2,0,0,1,1,6,4,1,0
47,149,1,9,1,5,0,0,0,0,3,1,1,0
33,148,1,0,1,3,0,1,0,0,6,0,1,0
34,83,5,9,1,5,0,0,0,0,5,1,1,0
55,137,4,1,1,6,0,0,0,0,3,3,1,0
32,372,1,3,1,3,0,0,0,1,4,2,1,0
49,236,4,9,0,5,0,1,0,0,5,3,2,1
36,40,2,0,1,6,0,1,0,0,7,4,0,0
31,550,2,4,2,6,0,0,1,1,4,2,1,0
27,304,1,7,1,2,0,1,1,0,6,1,0,0
26,369,1,1,2,2,0,1,0,0,3,1,1,0
26,223,3,8,2,3,0,1,0,0,6,4,0,1
50,307,2,1,2,2,0,1,0,1,6,3,1,0
40,385,2,9,2,6,0,0,1,1,6,2,1,0
48,152,4,1,1,1,0,0,1,0,6,4,0,0
54,213,4,0,0,6,0,0,0,1,4,3,1,0
44,154,2,1,0,0,0,0,0,0,6,4,1,0
55,283,1,4,1,6,0,1,0,0,7,3,1,0
49,487,1,0,0,6,0,0,0,1,4,2,1,0
33,90,5,9,1,6,0,1,0,0,3,2,1,0
32,65,2,9,1,5,0,0,0,0,6,4,1,0
36,100,1,1,1,3,0,0,1,1,6,3,1,0
40,348,1,9,1,5,0,0,0,0,7,3,1,0
35,343,1,0,1,6,0,1,0,1,6,3,1,0
26,207,2,8,2,2,0,1,0,0,9,4,0,0
39,375,3,0,0,6,0,0,1,0,3,1,1,1
35,337,2,9,1,5,0,0,0,0,0,2,2,1
30,40,1,7,2,3,0,1,0,1,0,0,1,0
32,550,3,0,2,6,0,0,0,0,7,4,0,0
43,97,1,3,1,0,0,1,0,0,3,4,1,0
37,293,1,1,2,6,0,0,0,1,6,4,1,0
49,97,3,0,1,3,0,0,0,0,6,3,0,0
46,184,2,1,1,0,0,1,0,0,6,1,1,0
35,109,3,6,1,6,0,0,0,0,3,2,1,0
40,36,5,1,1,0,0,0,0,0,7,2,1,0
34,54,3,10,1,6,0,1,0,1,6,0,1,0
26,180,1,0,2,3,0,1,0,0,4,4,1,0
55,63,1,5,1,6,0,1,1,0,8,3,0,0
26,550,4,4,1,6,0,1,0,1,6,2,1,0
48,163,1,7,1,3,0,0,0,0,1,2,1,0
41,202,5,1,1,0,0,0,0,1,6,3,1,0
33,346,3,4,1,6,0,1,0,1,6,3,1,0
40,274,2,1,2,6,0,0,1,1,4,0,1,0
36,201,2,0,1,5,0,1,0,0,7,3,1,0
55,69,3,6,1,5,0,1,0,0,0,1,1,0
30,144,5,0,0,1,0,0,0,0,3,4,1,0
38,74,1,0,1,6,0,1,0,0,1,3,1,0
33,227,1,0,1,6,0,1,0,0,1,0,1,0
32,550,4,9,2,6,0,0,1,0,1,3,1,1
51,279,3,1,1,0,0,1,0,0,3,3,1,0
34,283,1,0,1,6,0,0,0,0,3,3,1,0
49,550,1,0,0,6,0,1,0,1,4,0,1,0
30,104,5,0,1,6,0,0,0,0,0,2,1,0
34,325,2,0,2,6,0,0,0,0,5,3,1,1
54,53,1,4,1,6,0,0,0,0,7,3,0,0
46,40,5,7,1,2,0,1,0,0,3,2,1,0
26,139,1,7,1,3,0,0,0,1,3,2,1,0
29,117,2,4,0,2,0,1,1,0,6,4,1,0
55,81,2,5,1,0,0,0,0,1,6,4,1,0
31,62,2,7,1,3,0,0,0,0,7,2,1,0
36,54,4,9,2,5,0,0,0,0,3,2,1,0
35,93,3,0,2,3,0,1,0,1,4,4,1,0
37,400,1,9,1,5,0,1,0,0,7,3,1,0
32,36,5,9,2,6,0,1,1,1,3,4,1,0
30,483,1,0,1,6,0,0,0,0,3,0,1,0
33,550,4,2,2,6,0,0,0,0,6,1,0,1
35,550,2,7,0,6,0,1,0,0,3,3,1,1
39,198,1,1,1,1,0,0,0,1,6,3,1,0
46,240,1,1,1,1,0,1,0,1,6,1,1,0
46,278,1,0,1,1,0,0,0,0,0,2,1,1
40,158,1,1,1,3,0,1,0,0,1,1,2,0
33,198,4,9,2,6,0,0,0,0,1,1,1,0
26,305,2,9,1,3,0,1,0,1,6,0,1,0
35,105,1,0,2,3,0,1,0,0,1,0,1,0
48,237,1,0,2,6,0,1,0,0,0,0,1,0
52,245,1,0,0,6,0,0,0,1,4,3,1,0
36,90,1,0,1,6,0,0,0,0,1,2,1,0
48,79,1,1,1,1,0,1,0,0,3,4,1,0
55,413,1,5,1,0,0,1,0,0,7,0,2,1
49,105,1,0,0,6,0,0,0,0,3,2,1,0
40,201,1,7,0,3,0,1,0,0,0,4,1,0
53,371,2,6,1,6,0,0,0,1,6,0,1,0
36,151,3,6,1,2,0,1,1,0,7,2,1,0
39,88,3,9,1,1,0,0,0,0,0,3,1,0
36,81,1,0,0,6,0,1,0,0,3,4,1,0
44,240,1,7,1,3,0,1,0,0,0,0,0,0
31,309,1,0,2,3,0,1,0,0,6,1,1,1
50,418,2,9,1,1,0,1,0,1,6,3,1,0
55,550,1,0,0,6,0,1,0,1,6,2,1,0
30,274,2,0,0,3,0,1,0,0,7,2,1,0
41,177,4,0,0,3,0,0,0,1,6,1,1,0
26,156,2,9,2,5,0,1,1,1,6,0,1,0
30,45,1,0,2,2,0,1,0,1,3,2,1,0
31,133,2,4,1,6,0,0,0,0,1,3,1,0
41,101,3,0,0,6,0,0,0,0,3,1,1,0
33,453,2,9,1,5,0,0,0,0,6,1,1,0
55,106,1,0,1,0,0,0,1,0,0,0,1,0
47,118,1,2,1,3,0,0,0,1,6,1,1,0
44,358,1,7,1,3,0,1,0,0,6,3,0,0
28,78,3,9,2,5,0,1,0,0,1,2,1,1
33,402,1,0,2,6,0,0,0,0,1,2,1,0
32,189,3,7,2,6,0,1,0,0,6,0,1,0
48,57,5,7,1,3,0,1,0,1,4,1,1,0
37,223,1,1,1,2,0,1,0,0,3,0,1,0
33,335,2,0,1,6,0,0,0,0,4,1,1,1
52,393,3,1,1,2,0,0,0,0,3,2,1,0
55,94,2,6,1,6,0,0,0,0,6,3,0,0
48,38,1,9,1,5,0,0,0,0,3,2,1,0
38,194,2,9,1,5,0,0,0,0,7,4,0,0
55,36,2,1,1,6,0,0,0,0,6,0,0,0
29,239,2,1,2,2,0,0,0,0,6,0,1,0
51,263,5,1,1,0,0,1,0,1,6,4,1,0
37,88,1,7,1,3,0,0,0,1,4,1,1,0
55,60,5,5,1,2,0,1,0,1,4,2,1,0
55,327,5,5,0,6,0,0,0,0,1,2,1,0
42,113,2,1,1,2,0,0,0,1,6,2,1,0
55,51,2,0,1,5,0,0,0,1,6,1,1,0
37,81,4,0,0,3,0,0,0,0,3,3,1,0
30,77,5,10,1,5,0,1,0,1,7,0,1,0
36,192,1,0,1,3,0,1,0,0,9,2,1,0
40,100,2,9,1,5,0,1,0,0,1,1,1,0
44,282,2,4,1,2,0,0,0,1,6,4,1,0
33,56,2,0,1,6,0,0,0,0,5,2,1,0
36,36,5,7,2,3,0,0,0,0,6,4,1,0
40,119,1,0,1,3,0,0,0,0,1,3,1,0
55,315,1,2,1,6,0,0,0,1,4,2,1,0
50,462,1,3,1,0,0,0,1,0,3,4,2,1
34,162,1,1,1,1,0,1,0,0,6,3,0,0
54,388,1,6,1,6,0,0,1,0,6,3,1,0
26,42,4,8,2,3,0,0,0,0,6,0,1,0
49,83,2,5,1,3,0,1,0,0,6,1,1,0
36,490,3,1,1,2,0,1,0,0,0,2,0,1
45,191,1,10,1,6,0,0,0,1,6,0,1,0
42,161,1,0,0,6,0,0,1,1,6,0,1,0
36,75,5,1,1,2,0,0,0,1,6,4,1,0
55,79,3,1,1,3,0,1,0,1,4,0,1,0
44,550,1,10,1,6,0,1,0,0,7,2,1,0
38,146,3,1,1,0,0,0,0,1,4,4,1,0
32,102,2,1,1,2,0,0,1,0,3,1,1,0
55,140,3,0,1,3,0,1,0,0,0,4,0,0
36,522,1,4,1,6,0,0,0,0,4,3,2,1
46,485,3,2,0,3,0,0,0,1,4,0,1,0
44,103,3,1,1,2,0,0,0,1,6,4,1,0
32,60,1,1,1,1,0,0,1,1,6,3,1,0
55,191,1,9,1,5,0,0,0,1,6,2,1,0
46,550,1,1,1,0,0,0,0,0,6,0,1,0
32,173,5,4,2,6,0,0,0,0,3,1,1,0
34,176,1,1,1,1,0,0,0,1,4,0,1,0
55,159,1,1,1,0,0,0,0,1,6,0,1,0
37,104,2,0,2,6,0,0,0,0,6,0,0,0
36,550,2,9,2,5,0,1,0,0,4,3,1,0
30,49,1,7,0,2,0,1,0,1,6,2,1,0
49,52,1,1,1,2,0,1,0,0,7,4,0,0
53,464,2,6,1,0,0,1,1,0,7,3,0,0
55,50,3,5,1,3,0,0,0,0,1,3,1,0
26,358,1,9,2,5,0,1,0,0,7,3,1,1
40,117,2,9,2,6,0,1,0,0,1,0,1,0
55,76,1,5,1,5,0,0,0,0,8,2,0,0
34,141,2,9,1,5,0,0,0,0,0,0,1,0
39,364,3,7,2,3,0,0,0,1,6,4,1,0
43,145,2,0,1,6,0,1,0,1,3,3,1,0
26,36,5,9,1,1,0,1,0,1,4,0,1,0
32,103,1,0,1,3,0,0,0,1,4,4,1,0
41,238,2,10,1,6,0,0,0,1,4,3,1,0
32,135,3,0,1,6,0,1,1,0,6,2,1,0
26,117,1,2,2,6,0,0,0,1,3,0,1,0
48,72,2,7,0,3,0,1,0,0,3,1,1,0
44,207,1,0,2,6,0,0,0,0,1,1,2,1
55,550,5,10,1,6,0,0,0,1,3,2,1,0
32,357,5,9,1,6,0,1,0,0,3,2,1,0
41,107,1,3,1,0,0,0,0,0,1,2,1,0
28,223,1,9,2,2,0,0,0,0,6,3,1,0
36,95,1,1,1,2,0,1,0,0,7,3,1,0
39,164,2,9,1,5,0,0,0,1,4,1,1,0
55,138,2,9,1,5,0,0,1,0,1,3,1,0
46,210,3,1,1,2,0,0,0,1,6,3,1,0
30,129,1,7,1,3,0,1,0,1,6,3,1,0
36,36,2,0,2,6,0,0,1,0,1,3,1,0
51,507,1,7,1,3,0,1,0,0,3,0,1,0
35,337,4,0,1,6,0,0,0,0,1,1,1,0
37,190,1,9,2,6,0,0,0,0,0,1,1,0
38,234,2,2,1,1,0,1,0,1,6,4,1,0
37,66,1,9,0,5,0,0,0,0,6,1,0,0
52,80,1,0,1,3,0,0,0,0,1,3,1,0
45,212,5,0,0,6,0,1,0,1,6,1,1,0
55,48,1,2,0,6,0,0,0,0,7,0,1,0
44,390,2,1,1,3,0,0,0,1,4,3,1,0
37,453,1,3,1,6,0,0,0,0,8,2,2,1
44,196,2,9,0,5,0,0,0,0,1,4,1,0
55,368,5,1,1,0,0,0,0,0,3,3,1,0
31,90,2,0,1,6,0,1,0,1,6,0,1,0
35,191,2,1,1,2,0,1,0,1,6,2,1,0
26,134,1,0,1,6,0,1,0,0,3,4,1,0
26,136,1,7,2,3,0,1,0,0,6,2,0,0
35,179,1,6,2,6,0,1,1,0,9,3,0,0
49,155,1,0,1,6,0,0,0,0,6,4,1,0
55,247,5,6,1,5,0,0,0,1,4,3,1,0
43,61,3,3,1,1,0,1,0,0,3,4,1,0
55,86,1,1,1,0,0,1,0,1,3,3,1,0
53,78,1,9,1,3,0,1,0,0,1,4,1,0
32,184,1,1,1,2,0,1,0,1,6,0,1,0
43,460,1,9,1,5,0,0,0,0,6,2,0,1
46,112,2,0,1,6,0,1,0,0,3,3,1,0
36,236,1,0,0,3,0,1,0,0,6,3,0,0
33,113,1,9,2,6,0,1,0,0,1,3,1,0
35,218,1,0,2,6,0,1,1,1,6,0,1,0
38,121,4,0,1,3,0,0,0,1,0,1,1,0
55,224,2,4,1,5,0,1,0,0,7,2,0,0
32,479,1,9,2,5,0,1,0,0,3,3,1,0
55,87,3,5,1,3,0,1,0,1,6,1,1,0
43,193,2,0,1,5,0,1,0,1,4,2,1,0
26,109,1,0,2,3,0,0,0,1,6,3,1,0
55,261,1,5,1,5,0,1,0,0,1,3,2,1
37,185,1,0,1,3,0,0,0,1,6,3,1,0
33,179,3,0,2,6,0,1,0,0,0,3,1,1
38,100,3,0,0,3,0,0,0,1,4,1,1,0
55,212,1,3,0,0,0,1,0,0,1,3,1,0
39,380,1,10,1,3,0,1,0,1,6,0,1,0
55,61,4,0,1,6,0,1,1,0,1,3,1,0
50,139,1,10,1,2,0,1,1,0,7,2,1,0
54,550,1,9,1,1,0,1,0,0,3,2,1,0
33,157,1,0,2,6,0,0,0,0,1,1,1,0
29,160,1,1,1,1,0,0,0,1,6,2,1,0
33,122,2,0,2,6,0,1,0,1,6,0,1,0
38,217,2,0,1,3,0,0,0,0,6,0,1,0
51,135,3,7,1,6,0,0,1,0,1,0,1,0
31,111,3,0,0,3,0,0,0,1,4,0,1,0
40,101,1,0,0,3,0,1,0,1,9,0,1,0
33,297,5,0,2,6,0,1,0,0,8,1,1,1
34,222,3,7,1,3,0,0,1,1,4,3,1,0
27,36,1,0,1,3,0,1,0,1,1,1,1,0
43,550,4,0,0,6,0,1,0,0,7,0,0,1
31,376,1,0,0,6,0,0,1,0,1,2,1,0
41,198,1,1,1,2,0,0,0,1,6,1,1,0
47,118,1,1,1,2,0,1,0,0,1,3,1,0
42,168,5,4,1,6,0,0,0,1,4,4,1,0
46,243,1,0,1,3,0,0,0,0,0,2,1,0
42,366,5,0,2,6,0,0,0,0,3,0,1,1
32,290,1,0,1,1,0,1,0,1,6,3,1,0
31,91,1,9,1,5,0,0,0,0,1,3,1,0
45,101,2,7,0,3,0,1,0,1,6,4,1,0
31,157,4,2,1,6,0,1,0,1,8,2,0,0
43,94,1,9,0,3,0,1,0,0,7,2,1,0
54,102,1,1,1,2,0,1,0,0,3,2,1,0
39,95,1,0,2,3,0,0,0,0,8,0,1,0
54,276,2,5,0,0,0,1,0,1,6,3,1,0
26,136,3,1,2,5,0,1,0,0,6,0,0,0
34,190,1,1,1,5,0,1,1,1,4,1,1,0
46,113,1,1,1,2,0,1,0,0,6,4,1,0
45,193,1,9,1,5,0,0,0,0,7,4,1,0
48,146,1,0,0,3,0,0,0,0,6,1,1,0
43,87,3,9,0,5,0,1,0,0,3,2,1,0
32,68,1,9,2,6,0,0,0,0,1,3,1,0
32,156,1,0,1,3,0,1,0,1,4,4,1,0
55,113,2,0,1,6,0,1,0,0,1,1,1,0
29,170,5,8,2,6,0,1,0,0,0,0,1,1
47,140,3,0,1,3,0,1,0,0,7,0,1,0
31,161,2,4,1,2,0,0,1,1,6,4,1,0
